Unnamed: 0,speaker_path,listener_path_pos,listener_path_neg
2234,NoXI/035_2016-04-07_Nottingham/Expert_video/31,NoXI/035_2016-04-07_Nottingham/Novice_video/31,NoXI/045_2016-04-07_Nottingham/Novice_video/9
2235,NoXI/035_2016-04-07_Nottingham/Expert_video/32,NoXI/035_2016-04-07_Nottingham/Novice_video/32,NoXI/055_2016-04-14_Nottingham/Novice_video/16
2236,NoXI/035_2016-04-07_Nottingham/Expert_video/33,NoXI/035_2016-04-07_Nottingham/Novice_video/33,NoXI/062_2016-04-14_Nottingham/Novice_video/44
2237,NoXI/035_2016-04-07_Nottingham/Expert_video/34,NoXI/035_2016-04-07_Nottingham/Novice_video/34,NoXI/036_2016-04-07_Nottingham/Novice_video/10
2238,NoXI/035_2016-04-07_Nottingham/Expert_video/35,NoXI/035_2016-04-07_Nottingham/Novice_video/35,NoXI/047_2016-04-07_Nottingham/Novice_video/21
2239,NoXI/035_2016-04-07_Nottingham/Expert_video/36,NoXI/035_2016-04-07_Nottingham/Novice_video/36,NoXI/050_2016-04-12_Nottingham/Novice_video/36
2240,NoXI/035_2016-04-07_Nottingham/Expert_video/37,NoXI/035_2016-04-07_Nottingham/Novice_video/37,NoXI/062_2016-04-14_Nottingham/Novice_video/2
2241,NoXI/035_2016-04-07_Nottingham/Expert_video/38,NoXI/035_2016-04-07_Nottingham/Novice_video/38,NoXI/033_2016-04-07_Nottingham/Novice_video/18
2242,NoXI/035_2016-04-07_Nottingham/Expert_video/39,NoXI/035_2016-04-07_Nottingham/Novice_video/39,NoXI/044_2016-04-07_Nottingham/Novice_video/30
2243,NoXI/035_2016-04-07_Nottingham/Expert_video/40,NoXI/035_2016-04-07_Nottingham/Novice_video/40,NoXI/056_2016-04-14_Nottingham/Novice_video/9
2244,NoXI/035_2016-04-07_Nottingham/Expert_video/41,NoXI/035_2016-04-07_Nottingham/Novice_video/41,NoXI/037_2016-04-07_Nottingham/Novice_video/17
2245,NoXI/035_2016-04-07_Nottingham/Expert_video/42,NoXI/035_2016-04-07_Nottingham/Novice_video/42,NoXI/011_2016-03-25_Paris/Novice_video/45
2246,NoXI/035_2016-04-07_Nottingham/Expert_video/43,NoXI/035_2016-04-07_Nottingham/Novice_video/43,UDIVA/talk/043079/FC2/7
2247,NoXI/035_2016-04-07_Nottingham/Expert_video/44,NoXI/035_2016-04-07_Nottingham/Novice_video/44,NoXI/062_2016-04-14_Nottingham/Novice_video/9
2248,NoXI/035_2016-04-07_Nottingham/Expert_video/45,NoXI/035_2016-04-07_Nottingham/Novice_video/45,NoXI/015_2016-04-05_Paris/Novice_video/16
2250,NoXI/034_2016-04-07_Nottingham/Expert_video/1,NoXI/034_2016-04-07_Nottingham/Novice_video/1,NoXI/007_2016-03-21_Paris/Novice_video/15
2251,NoXI/034_2016-04-07_Nottingham/Expert_video/2,NoXI/034_2016-04-07_Nottingham/Novice_video/2,NoXI/062_2016-04-14_Nottingham/Novice_video/38
2252,NoXI/034_2016-04-07_Nottingham/Expert_video/3,NoXI/034_2016-04-07_Nottingham/Novice_video/3,NoXI/039_2016-04-07_Nottingham/Novice_video/12
2253,NoXI/034_2016-04-07_Nottingham/Expert_video/4,NoXI/034_2016-04-07_Nottingham/Novice_video/4,UDIVA/animal/144171/FC2/17
2254,NoXI/034_2016-04-07_Nottingham/Expert_video/5,NoXI/034_2016-04-07_Nottingham/Novice_video/5,NoXI/013_2016-03-30_Paris/Novice_video/29
2255,NoXI/034_2016-04-07_Nottingham/Expert_video/6,NoXI/034_2016-04-07_Nottingham/Novice_video/6,NoXI/015_2016-04-05_Paris/Novice_video/4
2256,NoXI/034_2016-04-07_Nottingham/Expert_video/7,NoXI/034_2016-04-07_Nottingham/Novice_video/7,NoXI/047_2016-04-07_Nottingham/Novice_video/42
2257,NoXI/034_2016-04-07_Nottingham/Expert_video/8,NoXI/034_2016-04-07_Nottingham/Novice_video/8,NoXI/007_2016-03-21_Paris/Novice_video/40
2258,NoXI/034_2016-04-07_Nottingham/Expert_video/9,NoXI/034_2016-04-07_Nottingham/Novice_video/9,NoXI/050_2016-04-12_Nottingham/Novice_video/6
2259,NoXI/034_2016-04-07_Nottingham/Expert_video/10,NoXI/034_2016-04-07_Nottingham/Novice_video/10,NoXI/060_2016-04-14_Nottingham/Novice_video/23
2260,NoXI/034_2016-04-07_Nottingham/Expert_video/11,NoXI/034_2016-04-07_Nottingham/Novice_video/11,UDIVA/animal/055128/FC2/10
2261,NoXI/034_2016-04-07_Nottingham/Expert_video/12,NoXI/034_2016-04-07_Nottingham/Novice_video/12,NoXI/060_2016-04-14_Nottingham/Novice_video/38
2262,NoXI/034_2016-04-07_Nottingham/Expert_video/13,NoXI/034_2016-04-07_Nottingham/Novice_video/13,NoXI/062_2016-04-14_Nottingham/Novice_video/11
2263,NoXI/034_2016-04-07_Nottingham/Expert_video/14,NoXI/034_2016-04-07_Nottingham/Novice_video/14,NoXI/062_2016-04-14_Nottingham/Novice_video/1
2264,NoXI/034_2016-04-07_Nottingham/Expert_video/15,NoXI/034_2016-04-07_Nottingham/Novice_video/15,NoXI/041_2016-04-07_Nottingham/Novice_video/34
2265,NoXI/034_2016-04-07_Nottingham/Expert_video/16,NoXI/034_2016-04-07_Nottingham/Novice_video/16,NoXI/062_2016-04-14_Nottingham/Novice_video/14
2266,NoXI/034_2016-04-07_Nottingham/Expert_video/17,NoXI/034_2016-04-07_Nottingham/Novice_video/17,NoXI/015_2016-04-05_Paris/Novice_video/32
2267,NoXI/034_2016-04-07_Nottingham/Expert_video/18,NoXI/034_2016-04-07_Nottingham/Novice_video/18,NoXI/033_2016-04-07_Nottingham/Novice_video/8
2268,NoXI/034_2016-04-07_Nottingham/Expert_video/19,NoXI/034_2016-04-07_Nottingham/Novice_video/19,NoXI/041_2016-04-07_Nottingham/Novice_video/11
2269,NoXI/034_2016-04-07_Nottingham/Expert_video/20,NoXI/034_2016-04-07_Nottingham/Novice_video/20,NoXI/062_2016-04-14_Nottingham/Novice_video/5
2270,NoXI/034_2016-04-07_Nottingham/Expert_video/21,NoXI/034_2016-04-07_Nottingham/Novice_video/21,NoXI/041_2016-04-07_Nottingham/Novice_video/34
2271,NoXI/033_2016-04-07_Nottingham/Expert_video/1,NoXI/033_2016-04-07_Nottingham/Novice_video/1,NoXI/062_2016-04-14_Nottingham/Novice_video/5
2272,NoXI/033_2016-04-07_Nottingham/Expert_video/2,NoXI/033_2016-04-07_Nottingham/Novice_video/2,NoXI/054_2016-04-12_Nottingham/Novice_video/27
2273,NoXI/033_2016-04-07_Nottingham/Expert_video/3,NoXI/033_2016-04-07_Nottingham/Novice_video/3,NoXI/029_2016-04-06_Nottingham/Novice_video/6
2274,NoXI/033_2016-04-07_Nottingham/Expert_video/4,NoXI/033_2016-04-07_Nottingham/Novice_video/4,NoXI/015_2016-04-05_Paris/Novice_video/23
2275,NoXI/033_2016-04-07_Nottingham/Expert_video/5,NoXI/033_2016-04-07_Nottingham/Novice_video/5,NoXI/038_2016-04-07_Nottingham/Novice_video/15
2276,NoXI/033_2016-04-07_Nottingham/Expert_video/6,NoXI/033_2016-04-07_Nottingham/Novice_video/6,NoXI/058_2016-04-14_Nottingham/Novice_video/43
2277,NoXI/033_2016-04-07_Nottingham/Expert_video/7,NoXI/033_2016-04-07_Nottingham/Novice_video/7,NoXI/062_2016-04-14_Nottingham/Novice_video/9
2278,NoXI/033_2016-04-07_Nottingham/Expert_video/8,NoXI/033_2016-04-07_Nottingham/Novice_video/8,NoXI/033_2016-04-07_Nottingham/Novice_video/25
2279,NoXI/033_2016-04-07_Nottingham/Expert_video/9,NoXI/033_2016-04-07_Nottingham/Novice_video/9,NoXI/060_2016-04-14_Nottingham/Novice_video/29
2280,NoXI/033_2016-04-07_Nottingham/Expert_video/10,NoXI/033_2016-04-07_Nottingham/Novice_video/10,NoXI/041_2016-04-07_Nottingham/Novice_video/30
2281,NoXI/033_2016-04-07_Nottingham/Expert_video/11,NoXI/033_2016-04-07_Nottingham/Novice_video/11,NoXI/029_2016-04-06_Nottingham/Novice_video/11
2282,NoXI/033_2016-04-07_Nottingham/Expert_video/12,NoXI/033_2016-04-07_Nottingham/Novice_video/12,NoXI/062_2016-04-14_Nottingham/Novice_video/25
2283,NoXI/033_2016-04-07_Nottingham/Expert_video/13,NoXI/033_2016-04-07_Nottingham/Novice_video/13,NoXI/065_2016-04-14_Nottingham/Novice_video/40
2284,NoXI/033_2016-04-07_Nottingham/Expert_video/14,NoXI/033_2016-04-07_Nottingham/Novice_video/14,NoXI/047_2016-04-07_Nottingham/Novice_video/6
2285,NoXI/033_2016-04-07_Nottingham/Expert_video/15,NoXI/033_2016-04-07_Nottingham/Novice_video/15,NoXI/047_2016-04-07_Nottingham/Novice_video/12
2286,NoXI/033_2016-04-07_Nottingham/Expert_video/16,NoXI/033_2016-04-07_Nottingham/Novice_video/16,NoXI/015_2016-04-05_Paris/Novice_video/5
2287,NoXI/033_2016-04-07_Nottingham/Expert_video/17,NoXI/033_2016-04-07_Nottingham/Novice_video/17,NoXI/007_2016-03-21_Paris/Novice_video/70
2288,NoXI/033_2016-04-07_Nottingham/Expert_video/18,NoXI/033_2016-04-07_Nottingham/Novice_video/18,NoXI/037_2016-04-07_Nottingham/Novice_video/18
2289,NoXI/033_2016-04-07_Nottingham/Expert_video/19,NoXI/033_2016-04-07_Nottingham/Novice_video/19,NoXI/047_2016-04-07_Nottingham/Novice_video/11
2290,NoXI/033_2016-04-07_Nottingham/Expert_video/20,NoXI/033_2016-04-07_Nottingham/Novice_video/20,NoXI/015_2016-04-05_Paris/Novice_video/19
2291,NoXI/033_2016-04-07_Nottingham/Expert_video/21,NoXI/033_2016-04-07_Nottingham/Novice_video/21,NoXI/041_2016-04-07_Nottingham/Novice_video/18
2292,NoXI/033_2016-04-07_Nottingham/Expert_video/22,NoXI/033_2016-04-07_Nottingham/Novice_video/22,NoXI/046_2016-04-07_Nottingham/Novice_video/6
2293,NoXI/033_2016-04-07_Nottingham/Expert_video/23,NoXI/033_2016-04-07_Nottingham/Novice_video/23,NoXI/045_2016-04-07_Nottingham/Novice_video/26
2294,NoXI/033_2016-04-07_Nottingham/Expert_video/24,NoXI/033_2016-04-07_Nottingham/Novice_video/24,NoXI/009_2016-03-25_Paris/Novice_video/20
2295,NoXI/033_2016-04-07_Nottingham/Expert_video/25,NoXI/033_2016-04-07_Nottingham/Novice_video/25,NoXI/015_2016-04-05_Paris/Novice_video/11
2296,NoXI/033_2016-04-07_Nottingham/Expert_video/26,NoXI/033_2016-04-07_Nottingham/Novice_video/26,UDIVA/animal/055125/FC2/3
2297,NoXI/033_2016-04-07_Nottingham/Expert_video/27,NoXI/033_2016-04-07_Nottingham/Novice_video/27,NoXI/062_2016-04-14_Nottingham/Novice_video/39
2298,NoXI/033_2016-04-07_Nottingham/Expert_video/28,NoXI/033_2016-04-07_Nottingham/Novice_video/28,NoXI/056_2016-04-14_Nottingham/Novice_video/6
2299,NoXI/033_2016-04-07_Nottingham/Expert_video/29,NoXI/033_2016-04-07_Nottingham/Novice_video/29,NoXI/063_2016-04-14_Nottingham/Novice_video/4
2300,NoXI/033_2016-04-07_Nottingham/Expert_video/30,NoXI/033_2016-04-07_Nottingham/Novice_video/30,NoXI/064_2016-04-14_Nottingham/Novice_video/20
2301,NoXI/033_2016-04-07_Nottingham/Expert_video/31,NoXI/033_2016-04-07_Nottingham/Novice_video/31,NoXI/007_2016-03-21_Paris/Novice_video/35
2302,NoXI/033_2016-04-07_Nottingham/Expert_video/32,NoXI/033_2016-04-07_Nottingham/Novice_video/32,NoXI/057_2016-04-14_Nottingham/Novice_video/33
2303,NoXI/033_2016-04-07_Nottingham/Expert_video/33,NoXI/033_2016-04-07_Nottingham/Novice_video/33,NoXI/027_2016-04-06_Nottingham/Novice_video/22
2304,NoXI/033_2016-04-07_Nottingham/Expert_video/34,NoXI/033_2016-04-07_Nottingham/Novice_video/34,NoXI/009_2016-03-25_Paris/Novice_video/9
2305,NoXI/033_2016-04-07_Nottingham/Expert_video/35,NoXI/033_2016-04-07_Nottingham/Novice_video/35,NoXI/038_2016-04-07_Nottingham/Novice_video/9
2306,NoXI/032_2016-04-07_Nottingham/Expert_video/1,NoXI/032_2016-04-07_Nottingham/Novice_video/1,NoXI/062_2016-04-14_Nottingham/Novice_video/26
2307,NoXI/032_2016-04-07_Nottingham/Expert_video/2,NoXI/032_2016-04-07_Nottingham/Novice_video/2,NoXI/036_2016-04-07_Nottingham/Novice_video/9
2308,NoXI/032_2016-04-07_Nottingham/Expert_video/3,NoXI/032_2016-04-07_Nottingham/Novice_video/3,NoXI/045_2016-04-07_Nottingham/Novice_video/15
2309,NoXI/032_2016-04-07_Nottingham/Expert_video/4,NoXI/032_2016-04-07_Nottingham/Novice_video/4,NoXI/044_2016-04-07_Nottingham/Novice_video/5
2310,NoXI/032_2016-04-07_Nottingham/Expert_video/5,NoXI/032_2016-04-07_Nottingham/Novice_video/5,NoXI/058_2016-04-14_Nottingham/Novice_video/45
2311,NoXI/032_2016-04-07_Nottingham/Expert_video/6,NoXI/032_2016-04-07_Nottingham/Novice_video/6,NoXI/007_2016-03-21_Paris/Novice_video/13
2312,NoXI/032_2016-04-07_Nottingham/Expert_video/7,NoXI/032_2016-04-07_Nottingham/Novice_video/7,NoXI/009_2016-03-25_Paris/Novice_video/20
2313,NoXI/032_2016-04-07_Nottingham/Expert_video/8,NoXI/032_2016-04-07_Nottingham/Novice_video/8,NoXI/047_2016-04-07_Nottingham/Novice_video/21
2314,NoXI/032_2016-04-07_Nottingham/Expert_video/9,NoXI/032_2016-04-07_Nottingham/Novice_video/9,NoXI/056_2016-04-14_Nottingham/Novice_video/28
2315,NoXI/032_2016-04-07_Nottingham/Expert_video/10,NoXI/032_2016-04-07_Nottingham/Novice_video/10,UDIVA/talk/027118/FC2/6
2316,NoXI/032_2016-04-07_Nottingham/Expert_video/11,NoXI/032_2016-04-07_Nottingham/Novice_video/11,UDIVA/talk/144176/FC2/11
2317,NoXI/032_2016-04-07_Nottingham/Expert_video/12,NoXI/032_2016-04-07_Nottingham/Novice_video/12,NoXI/051_2016-04-12_Nottingham/Novice_video/17
2318,NoXI/032_2016-04-07_Nottingham/Expert_video/13,NoXI/032_2016-04-07_Nottingham/Novice_video/13,NoXI/049_2016-04-12_Nottingham/Novice_video/36
2319,NoXI/032_2016-04-07_Nottingham/Expert_video/14,NoXI/032_2016-04-07_Nottingham/Novice_video/14,NoXI/027_2016-04-06_Nottingham/Novice_video/18
2320,NoXI/032_2016-04-07_Nottingham/Expert_video/15,NoXI/032_2016-04-07_Nottingham/Novice_video/15,NoXI/047_2016-04-07_Nottingham/Novice_video/43
2321,NoXI/032_2016-04-07_Nottingham/Expert_video/16,NoXI/032_2016-04-07_Nottingham/Novice_video/16,NoXI/058_2016-04-14_Nottingham/Novice_video/21
2322,NoXI/032_2016-04-07_Nottingham/Expert_video/17,NoXI/032_2016-04-07_Nottingham/Novice_video/17,NoXI/054_2016-04-12_Nottingham/Novice_video/31
2323,NoXI/032_2016-04-07_Nottingham/Expert_video/18,NoXI/032_2016-04-07_Nottingham/Novice_video/18,NoXI/062_2016-04-14_Nottingham/Novice_video/6
2324,NoXI/032_2016-04-07_Nottingham/Expert_video/19,NoXI/032_2016-04-07_Nottingham/Novice_video/19,NoXI/058_2016-04-14_Nottingham/Novice_video/49
2325,NoXI/032_2016-04-07_Nottingham/Expert_video/20,NoXI/032_2016-04-07_Nottingham/Novice_video/20,NoXI/035_2016-04-07_Nottingham/Novice_video/43
2326,NoXI/032_2016-04-07_Nottingham/Expert_video/21,NoXI/032_2016-04-07_Nottingham/Novice_video/21,NoXI/047_2016-04-07_Nottingham/Novice_video/32
2327,NoXI/032_2016-04-07_Nottingham/Expert_video/22,NoXI/032_2016-04-07_Nottingham/Novice_video/22,NoXI/038_2016-04-07_Nottingham/Novice_video/10
2328,NoXI/032_2016-04-07_Nottingham/Expert_video/23,NoXI/032_2016-04-07_Nottingham/Novice_video/23,UDIVA/talk/144176/FC2/24
2329,NoXI/032_2016-04-07_Nottingham/Expert_video/24,NoXI/032_2016-04-07_Nottingham/Novice_video/24,NoXI/056_2016-04-14_Nottingham/Novice_video/22
2330,NoXI/032_2016-04-07_Nottingham/Expert_video/25,NoXI/032_2016-04-07_Nottingham/Novice_video/25,NoXI/041_2016-04-07_Nottingham/Novice_video/24
2331,NoXI/032_2016-04-07_Nottingham/Expert_video/26,NoXI/032_2016-04-07_Nottingham/Novice_video/26,NoXI/007_2016-03-21_Paris/Novice_video/34
2332,NoXI/032_2016-04-07_Nottingham/Expert_video/27,NoXI/032_2016-04-07_Nottingham/Novice_video/27,NoXI/050_2016-04-12_Nottingham/Novice_video/28
2333,NoXI/032_2016-04-07_Nottingham/Expert_video/28,NoXI/032_2016-04-07_Nottingham/Novice_video/28,NoXI/041_2016-04-07_Nottingham/Novice_video/21
2334,NoXI/032_2016-04-07_Nottingham/Expert_video/29,NoXI/032_2016-04-07_Nottingham/Novice_video/29,NoXI/007_2016-03-21_Paris/Novice_video/33
2335,NoXI/032_2016-04-07_Nottingham/Expert_video/30,NoXI/032_2016-04-07_Nottingham/Novice_video/30,NoXI/027_2016-04-06_Nottingham/Novice_video/22
2336,NoXI/032_2016-04-07_Nottingham/Expert_video/31,NoXI/032_2016-04-07_Nottingham/Novice_video/31,NoXI/058_2016-04-14_Nottingham/Novice_video/14
2337,NoXI/032_2016-04-07_Nottingham/Expert_video/32,NoXI/032_2016-04-07_Nottingham/Novice_video/32,NoXI/029_2016-04-06_Nottingham/Novice_video/8
2338,NoXI/032_2016-04-07_Nottingham/Expert_video/33,NoXI/032_2016-04-07_Nottingham/Novice_video/33,NoXI/015_2016-04-05_Paris/Novice_video/30
2339,NoXI/032_2016-04-07_Nottingham/Expert_video/34,NoXI/032_2016-04-07_Nottingham/Novice_video/34,NoXI/038_2016-04-07_Nottingham/Novice_video/10
2340,NoXI/032_2016-04-07_Nottingham/Expert_video/35,NoXI/032_2016-04-07_Nottingham/Novice_video/35,NoXI/062_2016-04-14_Nottingham/Novice_video/38
2341,NoXI/032_2016-04-07_Nottingham/Expert_video/36,NoXI/032_2016-04-07_Nottingham/Novice_video/36,NoXI/015_2016-04-05_Paris/Novice_video/10
2342,NoXI/032_2016-04-07_Nottingham/Expert_video/37,NoXI/032_2016-04-07_Nottingham/Novice_video/37,NoXI/051_2016-04-12_Nottingham/Novice_video/30
2343,NoXI/032_2016-04-07_Nottingham/Expert_video/38,NoXI/032_2016-04-07_Nottingham/Novice_video/38,NoXI/049_2016-04-12_Nottingham/Novice_video/18
2344,NoXI/032_2016-04-07_Nottingham/Expert_video/39,NoXI/032_2016-04-07_Nottingham/Novice_video/39,NoXI/056_2016-04-14_Nottingham/Novice_video/26
2345,NoXI/032_2016-04-07_Nottingham/Expert_video/40,NoXI/032_2016-04-07_Nottingham/Novice_video/40,NoXI/056_2016-04-14_Nottingham/Novice_video/22
2346,NoXI/032_2016-04-07_Nottingham/Expert_video/41,NoXI/032_2016-04-07_Nottingham/Novice_video/41,NoXI/056_2016-04-14_Nottingham/Novice_video/5
2347,NoXI/032_2016-04-07_Nottingham/Expert_video/42,NoXI/032_2016-04-07_Nottingham/Novice_video/42,NoXI/065_2016-04-14_Nottingham/Novice_video/38
2348,NoXI/032_2016-04-07_Nottingham/Expert_video/43,NoXI/032_2016-04-07_Nottingham/Novice_video/43,NoXI/062_2016-04-14_Nottingham/Novice_video/12
2349,NoXI/032_2016-04-07_Nottingham/Expert_video/44,NoXI/032_2016-04-07_Nottingham/Novice_video/44,UDIVA/animal/106108/FC2/22
2350,NoXI/032_2016-04-07_Nottingham/Expert_video/45,NoXI/032_2016-04-07_Nottingham/Novice_video/45,NoXI/062_2016-04-14_Nottingham/Novice_video/42
2351,NoXI/032_2016-04-07_Nottingham/Expert_video/46,NoXI/032_2016-04-07_Nottingham/Novice_video/46,NoXI/009_2016-03-25_Paris/Novice_video/3
2352,NoXI/032_2016-04-07_Nottingham/Expert_video/47,NoXI/032_2016-04-07_Nottingham/Novice_video/47,NoXI/060_2016-04-14_Nottingham/Novice_video/55
2353,NoXI/032_2016-04-07_Nottingham/Expert_video/48,NoXI/032_2016-04-07_Nottingham/Novice_video/48,NoXI/007_2016-03-21_Paris/Novice_video/48
2354,NoXI/032_2016-04-07_Nottingham/Expert_video/49,NoXI/032_2016-04-07_Nottingham/Novice_video/49,NoXI/056_2016-04-14_Nottingham/Novice_video/11
2355,NoXI/007_2016-03-21_Paris/Expert_video/1,NoXI/007_2016-03-21_Paris/Novice_video/1,NoXI/007_2016-03-21_Paris/Novice_video/31
2356,NoXI/007_2016-03-21_Paris/Expert_video/2,NoXI/007_2016-03-21_Paris/Novice_video/2,NoXI/042_2016-04-07_Nottingham/Novice_video/5
2357,NoXI/007_2016-03-21_Paris/Expert_video/3,NoXI/007_2016-03-21_Paris/Novice_video/3,NoXI/035_2016-04-07_Nottingham/Novice_video/42
2358,NoXI/007_2016-03-21_Paris/Expert_video/4,NoXI/007_2016-03-21_Paris/Novice_video/4,NoXI/047_2016-04-07_Nottingham/Novice_video/5
2359,NoXI/007_2016-03-21_Paris/Expert_video/5,NoXI/007_2016-03-21_Paris/Novice_video/5,NoXI/010_2016-03-25_Paris/Novice_video/37
2360,NoXI/007_2016-03-21_Paris/Expert_video/6,NoXI/007_2016-03-21_Paris/Novice_video/6,NoXI/051_2016-04-12_Nottingham/Novice_video/27
2361,NoXI/007_2016-03-21_Paris/Expert_video/7,NoXI/007_2016-03-21_Paris/Novice_video/7,NoXI/033_2016-04-07_Nottingham/Novice_video/32
2362,NoXI/007_2016-03-21_Paris/Expert_video/8,NoXI/007_2016-03-21_Paris/Novice_video/8,NoXI/047_2016-04-07_Nottingham/Novice_video/25
2363,NoXI/007_2016-03-21_Paris/Expert_video/9,NoXI/007_2016-03-21_Paris/Novice_video/9,NoXI/058_2016-04-14_Nottingham/Novice_video/36
2364,NoXI/007_2016-03-21_Paris/Expert_video/10,NoXI/007_2016-03-21_Paris/Novice_video/10,NoXI/041_2016-04-07_Nottingham/Novice_video/26
2365,NoXI/007_2016-03-21_Paris/Expert_video/11,NoXI/007_2016-03-21_Paris/Novice_video/11,NoXI/035_2016-04-07_Nottingham/Novice_video/22
2366,NoXI/007_2016-03-21_Paris/Expert_video/12,NoXI/007_2016-03-21_Paris/Novice_video/12,NoXI/047_2016-04-07_Nottingham/Novice_video/42
2367,NoXI/007_2016-03-21_Paris/Expert_video/13,NoXI/007_2016-03-21_Paris/Novice_video/13,NoXI/050_2016-04-12_Nottingham/Novice_video/29
2368,NoXI/007_2016-03-21_Paris/Expert_video/14,NoXI/007_2016-03-21_Paris/Novice_video/14,NoXI/045_2016-04-07_Nottingham/Novice_video/37
2369,NoXI/007_2016-03-21_Paris/Expert_video/15,NoXI/007_2016-03-21_Paris/Novice_video/15,NoXI/034_2016-04-07_Nottingham/Novice_video/10
2370,NoXI/007_2016-03-21_Paris/Expert_video/16,NoXI/007_2016-03-21_Paris/Novice_video/16,NoXI/058_2016-04-14_Nottingham/Novice_video/40
2371,NoXI/007_2016-03-21_Paris/Expert_video/17,NoXI/007_2016-03-21_Paris/Novice_video/17,NoXI/039_2016-04-07_Nottingham/Novice_video/12
2372,NoXI/007_2016-03-21_Paris/Expert_video/18,NoXI/007_2016-03-21_Paris/Novice_video/18,NoXI/055_2016-04-14_Nottingham/Novice_video/1
2373,NoXI/007_2016-03-21_Paris/Expert_video/19,NoXI/007_2016-03-21_Paris/Novice_video/19,NoXI/065_2016-04-14_Nottingham/Novice_video/26
2374,NoXI/007_2016-03-21_Paris/Expert_video/20,NoXI/007_2016-03-21_Paris/Novice_video/20,NoXI/047_2016-04-07_Nottingham/Novice_video/9
2375,NoXI/007_2016-03-21_Paris/Expert_video/21,NoXI/007_2016-03-21_Paris/Novice_video/21,NoXI/054_2016-04-12_Nottingham/Novice_video/32
2376,NoXI/007_2016-03-21_Paris/Expert_video/22,NoXI/007_2016-03-21_Paris/Novice_video/22,NoXI/050_2016-04-12_Nottingham/Novice_video/30
2377,NoXI/007_2016-03-21_Paris/Expert_video/23,NoXI/007_2016-03-21_Paris/Novice_video/23,NoXI/062_2016-04-14_Nottingham/Novice_video/38
2378,NoXI/007_2016-03-21_Paris/Expert_video/24,NoXI/007_2016-03-21_Paris/Novice_video/24,NoXI/058_2016-04-14_Nottingham/Novice_video/31
2379,NoXI/007_2016-03-21_Paris/Expert_video/25,NoXI/007_2016-03-21_Paris/Novice_video/25,NoXI/015_2016-04-05_Paris/Novice_video/37
2380,NoXI/007_2016-03-21_Paris/Expert_video/26,NoXI/007_2016-03-21_Paris/Novice_video/26,NoXI/054_2016-04-12_Nottingham/Novice_video/21
2381,NoXI/007_2016-03-21_Paris/Expert_video/27,NoXI/007_2016-03-21_Paris/Novice_video/27,NoXI/009_2016-03-25_Paris/Novice_video/7
2382,NoXI/007_2016-03-21_Paris/Expert_video/28,NoXI/007_2016-03-21_Paris/Novice_video/28,UDIVA/talk/009106/FC2/1
2383,NoXI/007_2016-03-21_Paris/Expert_video/29,NoXI/007_2016-03-21_Paris/Novice_video/29,NoXI/062_2016-04-14_Nottingham/Novice_video/39
2384,NoXI/007_2016-03-21_Paris/Expert_video/30,NoXI/007_2016-03-21_Paris/Novice_video/30,NoXI/058_2016-04-14_Nottingham/Novice_video/1
2385,NoXI/007_2016-03-21_Paris/Expert_video/31,NoXI/007_2016-03-21_Paris/Novice_video/31,NoXI/036_2016-04-07_Nottingham/Novice_video/5
2386,NoXI/007_2016-03-21_Paris/Expert_video/32,NoXI/007_2016-03-21_Paris/Novice_video/32,NoXI/060_2016-04-14_Nottingham/Novice_video/56
2387,NoXI/007_2016-03-21_Paris/Expert_video/33,NoXI/007_2016-03-21_Paris/Novice_video/33,NoXI/058_2016-04-14_Nottingham/Novice_video/15
2388,NoXI/007_2016-03-21_Paris/Expert_video/34,NoXI/007_2016-03-21_Paris/Novice_video/34,NoXI/038_2016-04-07_Nottingham/Novice_video/2
2389,NoXI/007_2016-03-21_Paris/Expert_video/35,NoXI/007_2016-03-21_Paris/Novice_video/35,NoXI/046_2016-04-07_Nottingham/Novice_video/5
